0,1,2,3,4,5,6
163.01338124076764,154.6890626639126,154.31286286674273,153.57245671219573,159.90006692101358,162.77973606405268,167.95711946089398
43.90062938183327,39.15826768017215,37.2596248475326,46.49361030837612,53.481286383511915,59.552127393398685,59.87341997379868
52.820058139363724,75.24360805074507,70.99842576276608,67.07130142972204,109.22754140381733,126.81265440502904,127.15429511252145
113.2318733826334,112.42650432732846,103.66840987159172,116.81727089378454,129.95405782990744,137.58699997747738,139.25087026422824
60.77999630045175,60.98363570567429,61.033284555245,61.353814033694654,63.49331724806806,66.57349597301337,64.47234105779945
57.39123614024627,19.77201034310482,21.462240745735922,33.26611751234377,23.481181333967392,72.26351256676277,31.6955762516332
25.594120581387507,35.051230196999555,34.11187107346673,36.64790395418938,35.45340053659026,33.58869241528671,35.533437006288004
135.15217828260444,110.04650255276175,125.9362473157677,123.55304962199823,139.61959406674305,155.12221948085056,114.36080445230589
10.499473126823421,10.160909913033384,10.008009036850861,9.613027562504465,10.09276516183153,9.814430695139045,9.144934840433377
9.96002051344397,9.945677202266582,9.26663522164257,9.649259025503582,10.189330477579558,9.953598965230357,8.852903219598819
0.13996254260001292,0.13991774685361114,0.13990741408388663,0.14090494733424883,0.1409043970646587,0.1419041862342272,0.1420611804221436
137.33408991188043,132.14812116402345,135.49586214726745,138.03263940519972,133.63155221506528,155.2502241213538,166.86671603960707
38.868482691985754,36.66667889314557,41.64106887507606,41.54270195836165,43.56204336680237,44.92792309895003,39.38214396773242
39.59028617730461,32.69298270418483,32.70333033101074,38.4807659343643,55.29045629322326,72.58923949767812,53.735311667806116
20.59273382049146,19.8084687123722,17.861547175014657,19.39792578338892,19.8802680136367,20.140320144276565,8.91107344581557
25.34457031154863,80.99979793537234,13.164267258135778,54.83082631504624,29.75559033408111,26.627789367650628,1.365180594833183
18.30685932646036,7.202311997762116,13.251768626338162,20.928703428559132,34.67783407286023,169.04875405089354,42.40795568623554
152.1589852817214,154.5130338083432,162.53063263524862,154.71409539443968,155.4883586527516,212.8711912291481,224.62968326233536
270.2435065693661,273.87283628084265,274.9311831250079,264.892229199304,283.0550690116079,350.505961072934,334.45744166710955
311.5517155856513,335.0384119126394,295.0260078163131,321.1534788885692,335.5120463537123,345.40868434370105,324.6400455501741
68.34089712608957,68.56030174382438,126.03883501247184,71.35154703195107,66.73541530338959,30.094148430772172,140.30863854605715
80.7854747934427,68.90450684351354,79.64612636896598,77.81941672733936,78.02448642725496,51.283863311617345,87.44112002733732
25.756797555549756,18.657203116496166,19.533515614490753,21.53344946482905,22.406273256808714,23.99578507460439,17.495800896681338
18.791341908483428,17.196159840277836,16.98198373802255,18.434155647022948,17.357986553801886,17.5446763956721,10.349342992203715
25.016471091009052,74.54834699550963,72.24103750009355,81.30419268993688,81.21750631840952,44.40424453677109,54.53050421094292
14.862255080205882,12.113597894522664,9.782117775439282,13.257547598393176,12.774616017379754,6.620341222073155,3.8716494517359994
5.333256725734014,4.883039431161919,5.5120194228701855,5.5981946502979305,6.2364572558335345,3.3799644051522097,3.494488714006468
16.59269222231377,16.81375110059247,28.60193588982743,16.95180234075513,15.100028084614221,41.21086223263562,71.90888468546575
4.510416567728598,4.765678919817814,16.23532463748997,4.232523167031238,3.2595564208471446,20.80725434853371,36.142210068630305
166.56842547760226,174.5114601198755,177.99368783978008,179.7042811555347,176.58549474823872,180.30501204947333,180.15345404728393
18.69121227437837,18.126767636697103,16.991251329340148,20.811136122231197,18.92138250313363,8.22884252914038,6.951881119848747
50.98054150257854,47.642306026988976,42.20241297963627,42.78226346498676,24.280828072250106,8.175582504405389,33.81097083988626
7.678483323948463,7.728641625225827,7.564585344969646,7.713988771444545,4.3979060446623155,3.025907784640953,5.638110645789098
35.4813903606577,33.67418333609001,30.279279647058097,35.59480235686419,34.805364461687795,9.25252304044724,9.507534838574166
0.6681544554612453,0.7017376958006676,0.7571971169937914,1.0259667409201894,1.6148478389795553,0.7216902011718471,0.6168944359468054
46.65865490286326,44.049773225113555,43.649672430914435,37.95530028828506,49.37421056232749,18.258933622546646,13.38353914710644
8.603437732173905,8.654861758066632,8.033644384625463,8.659803123518031,8.546790578882593,4.021623689984989,3.7436519797185914
14.760831170590798,15.178022323961681,15.358925058746916,15.579671398460764,14.919145417778937,9.132841060904148,9.215844174869055
11.66203972436681,9.041751394322452,7.137062227906044,12.1905348676682,12.117222927346578,0.693304646355011,0.6824070728408642
3.3025613448397526,3.472526720908287,3.120525235517467,5.0635352866967995,3.579218997240394,4.529035175392779,11.09232110837128
15.443494391162046,14.31322745302846,8.839014467742123,14.627493146156453,14.70683552756392,3.962360236501124,3.7793369443252143
16.05381745488527,12.232582302577114,11.267501229260088,12.800055577390566,11.040764313082068,4.774463336845095,4.767903032749406
25.170988040940596,20.819395404307222,16.886098959885864,25.160775128840747,26.638014634570695,7.4025946458967224,6.728426619650503
12.061939088781001,15.808151636472491,21.184127911069197,19.80291564373362,24.468903887469644,8.407585826670953,7.400009153551447
26.15608502769394,23.75591793291216,19.610739399264745,27.37929037317014,22.90543924792435,5.236053039402404,4.507085196393293
18.07356447322938,16.914968247930926,17.78977034196709,17.30787388568906,17.096648881839283,4.992702834479154,4.205407274417295
1.0709040679363375,1.0354712132950548,1.0678175663875922,1.150362512988707,1.8940286100848231,11.378371218834436,12.801938413543304
6.461985726577998,6.162305161725751,5.462163316225073,5.6015703545508755,6.170605226351697,6.872369431619533,5.7974535341895095
7.937940932376602,8.113397189744845,7.938096099220858,8.149061742283308,8.024806136248223,8.163727821727493,7.88073401669321
5.999261824889183,5.810975817607041,5.262259636234572,5.548948307043554,5.414783704853572,6.227737783385049,5.23246069733149
6.372810345177246,6.374855978965354,5.498799450146052,5.503689595409146,5.642171137797934,6.680905296140479,7.444263109805015
7.535865494800407,7.970554176752241,6.8309806438525005,6.95633890862382,7.33790858559845,8.190519319482547,8.010597479826204
10.686824341235008,10.83568269587507,9.468549935501226,9.168704978952231,10.58281059579156,10.812394717648399,8.64002817590799
9.854521980122907,10.003185661696202,8.637804541802476,8.237888918684554,8.708299490161396,10.496460285295324,8.239310453021805
6.5310572363874515,7.045514948499526,6.937903153221614,6.192730169334622,6.0565797853253285,6.791055752501118,6.578097635366796
6.456193972389643,6.500140027618524,6.220765137068953,5.947637831915551,6.335868955846547,6.7926841087495715,6.84807155300181
6.849145787788697,6.801039828668466,6.714533149518783,6.265566099437039,6.532681825578191,7.253739585581869,6.839327790317417
7.45616846725428,7.295288020643562,6.829833202754956,6.090076477965049,6.425378153917648,7.251930854861563,6.528033941489611
5.916656286015767,6.443482673163235,6.479605244627675,6.0813018473313365,6.242535013647226,6.575666060980522,5.9335094736340395
6.746689999800017,6.24732822516652,6.1339696268587325,5.110769774716617,5.66133935136757,5.668704625988504,4.966052940954198
5.70015528484472,5.79946274945276,5.7306572973400725,5.412252073702152,5.223599499472654,5.70262082435534,5.380865892933711
12.104600320959042,11.492845397123585,12.139534430837427,9.901420004132182,10.798051531922336,11.501024734658511,11.18308931587334
5.651581503281261,5.481813392591145,5.585383971054935,5.769102348204642,5.526009712594807,5.559212298372376,5.362631053319724
5.432700760389375,5.475906419443765,5.788962205690552,5.0872974013535055,5.128354960718989,6.010463934883483,5.69699061224215
10.965072407636772,11.157872562051331,10.28797865987634,9.559262182943595,10.152456032004224,10.409340065513877,9.274805704941564
2.203736017875356,2.401520441664005,1.957143054582032,2.0540788052393544,1.8591207538151862,2.5484249405060764,2.210956405747017
7.2835288790862105,7.795017485467969,6.760657324600483,7.037043253195125,8.202615142278614,10.115480041493774,8.867925193337339
7.059861887713657,7.449142902949182,6.658588010915766,6.500506335635543,6.612010344600268,5.922397667870133,6.072160200129439
5.524444857147735,6.242134713744981,5.490376976906102,5.242733829494409,6.281597738218883,7.323665223690698,6.663138575033613
7.93189212517241,9.297818336167554,8.602943581411639,7.71515726545865,8.412338103717126,8.400503476140166,7.207256932878332
4.541452384654756,4.603337220686879,4.685850447596296,4.539967297397785,4.43019539389423,4.926695375872684,4.596338410880755
6.263272381987215,6.560623051191614,5.434927227912973,5.872073153893261,5.961500825473497,6.587722183346754,4.210953847775684
7.010504445701963,7.043967116606692,6.418202346857521,6.335630020226191,6.595172747289958,6.978873936501763,5.838187649559034
4.931460326815696,5.275473403366932,4.714491124108921,4.668933507126654,4.5344777159179745,4.581844363515955,4.267460957878964
3.7838926579478747,4.065675951595884,3.8155253240493336,3.4698004395811326,3.8434269353201413,4.0000391050506785,3.9794453069832336
6.854944724038789,6.8856968388451225,7.008160543313518,6.9908117126813805,7.272298243149757,7.628220257285842,7.032978733211833
10.337951167378936,10.71821222340046,10.069596464357696,10.276741178941075,10.73209386157221,11.182077477274008,9.607732187765425
5.9499123624287815,5.9174531257881,5.9246387753736105,5.4313300108344,5.077708481695675,5.502966355148438,5.177014229792755
6.651089160589405,7.634523884467537,6.128616576348451,6.411038376205849,5.397096781470095,8.606971638344227,6.851760133145076
8.823642759414037,8.76621395579088,8.597718235804868,8.265415252015893,7.94952238828632,7.92713508657969,7.79149142461328
6.899599219517698,6.992619888998716,7.0787390992087325,5.9618170384023985,8.360633801533558,8.730670447522847,6.072519346294639
6.214035329037211,6.252688788596458,6.077372199426562,6.097587221513971,6.2741042095207185,6.840542447707375,6.092782661769401
6.639121862294725,6.697034612513256,5.686999828817462,5.988235201354673,6.065354319353072,8.149262898070884,5.532161008211795
9.359648916021033,9.790939767633876,8.576336896053792,8.88839190585485,9.302014562544802,9.93988204928951,8.57885724434493
9.810909250633951,10.589509216958684,10.42451917638078,9.650476452230784,9.656082358343847,10.656258991558769,9.662685090117964
4.549837021201464,4.908605035853659,4.83847400248602,4.371913068201577,4.589194371508975,5.104022398383731,5.161118421828316
3.9534486627580763,4.116489337730203,3.470414246582055,3.19834951834759,3.6045606161087647,3.3819033389813797,2.5248626553195264
6.807922901148694,6.937989567873293,6.846537020220216,6.085835237436258,6.497976353318823,6.891979821467233,6.944604541888931
3.4064459699756213,3.6516020389117645,3.5010934717332236,3.3524956247935966,3.121883101045595,3.569117011100896,3.381958179464254
7.841779500979944,8.403597046911843,7.579394299835145,7.976156214319944,8.62937749536767,8.685871746854456,7.922876000166628
