meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h
X5,3.6296631050840626,3.6021426506737177,3.587472893595225,3.583318989008406,3.5787275958135774,3.534370601325903,3.5403697990766076,3.628906219860257,3.6301044785782746,3.6495500132413845,3.6268022723029603,3.633260908500077,3.623948790777424,3.622784567506334,3.6487048553674213,3.671014225942165,3.7379396147294606,3.770277016979906,3.7591392623529583,3.79205481566542,3.79167263067202,3.791258458585581,3.7688283087291907,3.7134870146281247
X7,0.9980046767120472,1.000564392205132,0.9990472546084759,0.9995155953218587,0.999962707252198,0.9778290231174932,0.8076114038158586,1.1833178961972366,1.4457449269838425,1.4038055415253796,1.3885677045322353,1.3995039364906565,1.3887237764773308,1.3401266310643358,1.3348612339957204,1.3240986444356704,1.3025184678528992,1.2862032751360744,1.2673357660726607,0.8151042609987886,0.664623914583171,0.6611208743631508,0.6546392897665266,0.6654806019359822
X10,1.4819287857377934,1.4819287857377934,1.481361147369719,1.4813543088325192,1.4811250219948928,1.4751961309444626,1.4681934178612843,2.8046218637972777,3.836609839502218,3.6409813845636703,3.621796400493076,3.646202054166822,3.8356999991284755,3.8776497126787075,3.7746481318851752,3.6621900725212613,3.5702394736884675,3.512062018079441,3.65381365456402,2.517463802412787,1.6572741158159603,1.5459257132417557,1.5515353849642095,1.5512078836221133
X16,2.0317091401555913,2.0317512587491326,2.029092573483489,2.0286092453191014,2.026852223581725,2.0588924037750918,2.1233258260702423,2.2531655932903463,2.439035109075178,2.7082383094589773,3.130218947306464,3.33558995520078,3.67231483117218,3.659948638856503,3.465956895028959,3.541130757523599,3.4635248139252384,3.451218269050648,3.521873956008754,3.3397754003076767,3.3249614288682383,2.8147947924793812,2.1238127694001876,2.067768585391368
X18,1.5340088892098804,1.5340088892098804,1.5340088892098804,1.5340114091256785,1.5341803384338737,1.5380499148958948,1.6008993144785537,1.5983607360668342,1.5849362588095401,1.5791153200310122,1.5812787167981874,1.5799797885387548,1.5844571746010512,1.5822247246229109,1.5788323561288027,1.5787722843689256,1.5784934194678333,1.5761673552080044,1.5180507518037543,1.5143314131369252,1.5155689739444151,1.5156585664951983,1.5156585664951983,1.5156585664951983
X20,0.186801106841633,0.186801106841633,0.19050763972026266,0.19050080408447825,0.18603746837122898,0.1832314356469315,0.1749458722201585,0.17571364162721567,0.177802820936897,0.17871911945819877,0.18148896930495584,0.18473013261813087,0.18734849798340641,0.16680919752974052,0.1440981853056921,0.14289977257328418,0.14309980207596723,0.14277469193092734,0.23078203509481576,0.25127159545713057,0.25236471099110863,0.2500524819081814,0.2466784878786929,0.24664587131013008
X26,0.7364746586930045,0.736231280258253,0.7351501199024094,0.7351460807136344,0.7036828873080586,0.7318857485787663,0.6409901542053371,0.6286974756812794,0.671530720446843,0.8235308134554661,0.8295418912931513,0.8079283485835412,0.7910962851544452,0.7862136986756327,0.7510511391944323,0.7218655323911227,0.7190181129089105,0.7135479325460367,0.7098916988718089,0.7000676181479085,0.7022428544250241,0.7070514799084828,0.725670713633965,0.6918214735989648
X30,1.1192611141688167,0.7686921441069168,0.6351915941578291,0.6344990552511146,0.6160401946140358,0.6054576882904837,0.6697636018024884,0.6737488298809423,0.6772520615478866,0.6869316922869966,2.1163820809375564,2.758136326016007,3.1936388117606627,3.4380657973252022,3.416102397813321,3.395662906464876,3.318307031992114,3.191048899650933,3.0701032074870285,3.071215548344423,3.0867583047210205,2.9382696753072626,2.9275711948799272,2.248732857492578
X31,0.17231902354340786,0.20253833400513574,0.21317310556816763,0.2133206281103938,0.21398644279554527,0.29457618325878254,0.2989768796060854,0.3195653894401133,0.3222887968749089,0.32535623008994347,0.3289890180777622,0.3290158506154948,0.3255928652570443,0.3253735287025073,0.32796393249616174,0.3287449965228172,0.3272324844197878,0.32041803407267816,0.31768810773944983,0.3112100526659716,0.3055894679458259,0.29924891182872826,0.29665081448460046,0.21006462789613956
X32,0.15069498558605657,0.13034367912311137,0.11845770426303454,0.11845770426303454,0.12618935278971832,0.3006016990949226,0.3043874303792316,0.31138158585409936,0.3224373483332614,0.33135032903132505,0.3327998455208955,0.3423420417803777,0.32601874849122997,0.3195423212875311,0.32412407083167066,0.3245947282573937,0.3169774249500947,0.3163682848929293,0.31657647770490155,0.31455865459339793,0.310497592423839,0.3117271518182412,0.29917384992837825,0.17626636380740499
