0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
6.170499480001432,6.124614679029406,6.094189157872328,6.065451554111711,5.9718913890326935,5.970040591993283,5.942263066736038,6.075956593862443,6.1947514029503346,6.2223812032688866,6.168406090587506,6.17343746525623,5.911964683484159,6.055891205566189,6.033264560435331,6.224596390495284,6.155972723024031,6.1776387694524635,6.084668996350568,6.259152257252712,6.290016793573037,6.210690979378992,6.221796535622282,6.147500822510652
1.0260451693010317,1.7134617407620127,1.0722503605710982,1.0710133640439152,1.7785165929807425,1.1763693580707997,1.0665185672587274,2.3213370888823643,2.296177178203502,2.334686392197663,2.3157124449845776,2.2788240977223473,2.268309417737157,2.148367602786545,2.0224882196743827,2.0059929044959937,1.8982240189798094,1.862170058875826,1.9125734400121757,1.4593230768675245,1.2016822541928707,1.1758221143116332,1.1656438870985055,0.9970168025986254
2.0842217022074583,2.1526001774267405,2.159736490200753,2.1233672713637173,2.087736281284379,2.1073018708639095,2.139436502015923,4.548192529278284,6.1145287340928665,6.579829761660875,6.636056828081801,6.568546339739858,6.77870235047086,6.846675104511843,6.429222072261105,6.556364730332862,6.101660807371036,6.003431611289059,6.063592952439673,3.997310014006013,2.4819462396076135,2.524837689965005,2.491541907132529,2.4950607639091773
3.6523852378786037,3.1441902336714085,3.1490508399012747,2.862329753104638,3.1023319905963067,3.624111288859986,3.050253109168127,3.044470023513368,4.083868126045502,4.4814939057863485,5.333424292454389,5.339560674593502,6.356129600214347,6.320395841767148,5.97310322128471,6.135315360250073,6.030676964593123,5.355614859428606,6.019833377601554,5.820994223965792,5.533867373806315,4.755554899802829,3.8450974333586263,3.3790245464135915
2.5492448609845866,2.548979346512983,2.556316026105367,2.5547436527175993,2.5622218013317273,2.6014385079373374,2.803581196983382,2.68039355210891,2.6236913177850765,2.619237106980562,2.6344134686011738,2.604728594146031,2.633022556462603,2.7472222441093432,2.7470746326433835,2.7494913314677962,2.75489787485598,2.7471655641744963,2.6579310921631607,2.552486670377718,2.5654874453717547,2.5524327996997656,2.556091493195559,2.539944918306373
0.24221510319885392,0.2556537800901484,0.24549632302188285,0.12587404213959763,0.14355701366920962,0.14516141418732237,0.15874305767166502,0.2466368840492973,0.2559846249823597,0.2543361297656333,0.25111962710308044,0.26469885719833497,0.2658917607739531,0.25818820499135237,0.2570313295912883,0.2617115935207957,0.2572888043267719,0.26141858286184855,0.25601690003597966,0.25432902818563496,0.25657177539177933,0.2595878327931717,0.2597400671505219,0.2564138849687602
1.1925496901531927,1.1915644822305673,1.186365489502706,1.1511842391592173,1.3712881077583285,1.345560274946363,1.2452968998479035,1.1925739301811873,1.283468922911998,1.5080720384098811,1.5305269323949875,1.4893839881796798,1.449415414896533,1.5030706435672734,1.3233010806001861,1.3050263855599256,1.271870682554851,1.3250034174622056,1.3665906933470953,1.35311874901971,1.2971555822001575,1.332086242969775,1.2206793648687964,1.1761941196421914
1.54680444638289,1.1228240725206597,0.8819859960124503,0.9591284496817057,0.7125311606329696,0.8684570230280173,0.8477092254264853,0.8648947065324705,0.9337276254285297,1.0938639464437032,3.644398753478944,5.753709134729301,5.889732736958543,5.960186118222504,6.680569568656127,6.017648707172717,5.505841283829425,5.4415095773131945,4.855553973896068,5.505303034223663,5.1803943681316005,4.215282687622053,4.3814050519989625,3.347728001838978
0.241052371732297,0.33666078741962613,0.34872463714250584,0.347358221741913,0.34883909529720836,0.47913063855575655,0.5062199599676692,0.5179724560836902,0.5152577286325283,0.5730668089847194,0.5626532400280525,0.5814627220035474,0.5817110505147784,0.5706784048434075,0.5691586696228257,0.5802632233444964,0.5681433615242307,0.5535057970347551,0.5588657341916987,0.5528178036241849,0.5480737785169804,0.4946332527866039,0.49958617307622655,0.304459500347023
0.29486362778411584,0.18382786101450682,0.17418294078413932,0.16766287417829998,0.18568086589190408,0.47670758317106865,0.5294415398063673,0.5261013116734774,0.5411150592922203,0.6418854782672179,0.619417324776144,0.6283079394654887,0.6117074567814745,0.5907985343900042,0.5884314317837294,0.6295708629114953,0.6379813909459158,0.6333018261940657,0.6437265179751046,0.5754861342321802,0.5660646010158265,0.5508527426695623,0.5557699358369682,0.24253655069134333
0.005947521963664729,0.005928962336658061,0.005918233648243257,0.005949417322479825,0.005945293907607353,0.0059485623881938,0.005924453973712286,0.005933352752691059,0.0059435255438471096,0.005916621912120833,0.005907797090277445,0.005908483229042202,0.005914823407660101,0.005899844726183805,0.005914261900474423,0.005912940101990944,0.005901209064976627,0.005931922098945558,0.005972939940779915,0.005972666190292617,0.0059728138608103045,0.005974524464372583,0.0059557869404301715,0.00593365540528104
6.528897287990869,6.29578636929944,4.83787618365529,4.153658175861166,2.587821834480662,2.432845891121677,2.404671674575652,2.559066923747682,2.427291241278419,2.6415362690540674,2.5930032773555416,2.552842913770607,2.4235056471770964,2.48132007483203,2.5619698445698256,2.717720603123156,5.220712449913417,6.510821873000596,6.839440196305678,6.976190672405982,6.966552982787026,7.040322626292154,7.209566628896851,6.562810582059358
2.074463880351358,2.1702540423597445,2.168108393491299,1.960442565040216,1.7483889056372897,1.1920866890604533,0.8147227509599693,0.8331008372297646,0.8898161681685826,1.2609996542456248,0.8431750690548478,1.059311793013994,1.2225379172936155,1.3780129370146375,1.8974697377569374,1.664193331979048,2.218444986176101,1.9243624337488716,2.071935251017842,2.093720980568195,2.050004265781107,1.8751073897718153,1.9419062938100011,1.9049678689607112
0.52720261256583,0.5485011031343413,0.5067043276496576,0.5623352436139072,0.3455614968761252,0.3450914845753819,0.3342588892759739,0.014167237040192291,0.05424839768428585,0.10109004766737191,0.03912844209518646,0.03927251821760395,0.27514549607995387,0.3751318577530413,0.35192349240299037,0.3527899781421636,0.44285295203501257,0.5001848258234003,0.5514092392199879,0.5350594001849448,0.5110869623397498,0.4632015416270818,0.4525531460546577,0.4814624404773697
0.2564526144905006,0.30642754069148964,0.2566043764430075,0.31928977699415756,0.32949682725396534,0.3016890363445708,0.31870723532657536,0.24233038447002594,0.6178578977355792,0.2942276959305127,0.2877667044092368,0.2910224491762763,0.3207486301049271,0.2833779595173667,0.31178832178375515,0.29404395516663107,0.3099985637934055,0.3034233369258622,0.3070459133876087,0.320743137340599,0.3169596964272369,0.32551141586388527,0.32226261154572555,0.32240136887693405
0.035674991605622375,0.024838277050632532,0.054557970902277236,0.057097151120262514,0.11275249208597374,0.12947030000823603,0.10357916932685446,0.1613348276383023,0.2733930005261432,0.4918691279161296,0.39172515588413176,0.4900076619253876,0.5401551431269378,0.45029861083493783,0.5490193864357817,0.38323767484697546,0.4542353785961214,0.3571873949434215,0.2994191412419342,0.30188688317165074,0.32665884226820635,0.07889549976240226,0.07149665560269705,0.060356385676216436
0.06491706977266092,0.06169730612364784,0.06179947304568801,0.06453338605182471,0.06345409866887584,0.06350866227521258,0.06335383711757547,0.06381938705698922,0.06330222234531745,0.059931962712081246,0.06866976120177413,0.06875972571055239,0.04167727936870542,0.0598310295971181,0.05678078904063836,0.062347596658950746,0.05986583555809425,0.05722971188814159,0.06367287486621565,0.05720289952106761,0.05691390264671825,0.05977425938021397,0.06708074579240883,0.06842987637719121
7.460628904836654,5.736864639764414,4.854855445521412,4.403965522051189,3.898001945187323,3.6186780236237315,3.2009820627789534,3.0078245875817315,1.9189579242908696,2.385534202797455,2.9059499970270384,2.911803496135792,3.395355248989904,3.4840380475244546,3.8585357830141462,5.3272044342336855,6.691569337311248,8.215017129535774,9.274111478994111,8.810816044863095,9.090577232593812,9.162478144145162,9.216233555598656,9.382491348074936
16.599398176519163,15.263992501391334,14.123536296285163,13.162633598726227,10.819125978122766,8.427079200782373,7.189484116339093,7.03666038063985,7.019541206246022,7.596335396175614,7.974036556233192,8.473227616243513,9.481187390085326,11.688256618562631,15.75686846847742,17.778886046770033,19.432569544382808,19.46481618511428,19.88323595021621,19.827734780703647,19.07429235894545,19.003771921085562,17.39605751967142,16.24751858358525
11.998385944958072,1.1648754840275242,1.1984417872457382,1.2860158187387225,1.3755149272160125,2.902105200148247,1.43142914060121,1.2781477967782935,4.686843583999652,13.914802634838999,16.412419446212468,16.07075135210662,15.342582938315159,16.37339299385455,16.404126946528397,16.698793509798936,17.733525016862213,18.141120560837322,19.259738592035827,18.7850473446463,18.755641282588616,18.236184122974475,17.139135778524988,15.94265577055088
