meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
X5,6.09473949606042,6.014656056492248,5.963028787976212,5.960825845400758,5.962255515160962,5.900837409491238,5.944267386995762,6.110823311986341,6.097291698912263,6.09144026273371,6.010286700164116,6.084315675247307,6.087399327094307,6.106187634322412,6.171218292109974,6.2762572441605515,6.331793252977909,6.394249220102134,6.3214530675034055,6.359977026643644,6.3307758829745255,6.333205664148129,6.2778571681935755,6.1835024490600325,147.6844128178005,144.71458520562086,145.95814627616787,144.67923751529182,145.62280117244921,145.852166134395,144.76152783455518,145.8628342455709,143.42093566459468,142.7268552329344,4548.689995915884,4544.8504681272425,4399.4937687895435,4546.74294612321,4393.929954198291
X7,1.3935068351721953,1.411716240898094,1.3960137526623575,1.3949146136028912,1.4015900564078798,1.4171987944938542,1.2292445118420359,2.2513120021202093,2.469358482222296,2.400974468836138,2.3500596117152632,2.395418536538655,2.3852345280859137,2.2750902035827307,2.2887015749792337,2.2701937975515247,2.2366709730398173,2.2376294143969084,2.2222085593940055,1.4188519338691348,1.1053193081296837,1.0719919943843097,1.0837059866708645,1.103434802968164,50.1289391183505,36.51235253647026,33.345517581876905,32.67953311858108,38.87088207436691,44.74954069776518,49.369760887055904,49.98351715866273,37.26183712349578,34.22828129825637,1278.0437079025173,1271.4568474613745,1260.6475030370827,1263.450898093902,1234.798481351429
X10,2.5865858410455993,2.5865858410455993,2.585680334356603,2.585251846245298,2.581976984991001,2.5239397263704904,2.395080505584982,5.0190193949265245,6.457547315848302,6.150865661432812,6.186786875610771,6.164699841784117,6.468737737321454,6.631897635563502,6.413112116259197,6.078587466373303,5.755326293081286,5.698046162229867,6.005303843123205,4.212333443000148,2.642844729885008,2.5110096027339375,2.50901337754382,2.5107067916045187,117.27038965954961,49.51721274741424,73.07038248920651,65.77392896603297,63.23810491102104,104.05022120584833,117.84861595802317,119.47593923257115,45.847545720190496,64.48401980691615,2575.229155308779,2559.011700286191,2591.9604932714183,2525.908947236121,2494.1226113739613
X16,3.5002542025598546,3.4984635120825387,3.4676476112873713,3.4656065601945363,3.4925731562054714,3.502401898090031,3.6136836193877713,3.709940600908035,4.161240676821463,4.589338064656874,5.242348883135162,5.653337358226294,6.520782067403864,6.430883720009727,5.87767296981148,6.223674441705648,6.05638997301223,5.996134092454023,6.079779129653373,5.625239450234192,5.535045450438279,4.713328336718035,3.5353667222571525,3.4367863646080274,113.79530505626722,97.47571687075911,99.21126374474447,93.38423758988525,95.72578181842324,107.04618332818858,113.31461395898503,114.38063939270464,99.8632919007167,96.28423100527712,3280.6235554721734,3266.5814345612102,3201.358472929075,3257.511311933507,3167.844878202262
X18,2.552622041069017,2.5538624473180924,2.5548668803280106,2.556142283427231,2.559120886935787,2.5738477490875056,2.695683202752752,2.6647144940276872,2.6483170303375396,2.630179655297624,2.626427410221227,2.6281893279700124,2.6186346690538005,2.6227578078613902,2.6255450864616585,2.6254012146749464,2.62286033870474,2.612902881505393,2.507569094562125,2.5033956780132627,2.508696324127471,2.5131975189218796,2.5136918700770456,2.5129748031595085,62.06101988783585,59.72726890862248,59.75262493085128,59.837279650218434,59.93615793486437,62.28384072974967,62.47012394240902,62.43113250475066,60.15384935235538,60.38327443046775,1883.761442878765,1883.9001369915684,1827.203090772857,1881.052736331573,1823.7032230521002
X20,0.32671277231105117,0.32671277231105117,0.32350572472221717,0.32327279570057704,0.3239099471741819,0.3106160588435241,0.3064191983817067,0.3051259163073303,0.30641966605767307,0.2975013733079657,0.3097767522133583,0.3159643036544905,0.31991193196897566,0.2993716101550996,0.26667006721953557,0.2690017897790363,0.2671187995066328,0.2676016342711498,0.35724006468265695,0.40784320405492974,0.4276497313381622,0.4055563125554003,0.3971881606299396,0.40466291090513923,14.639487347563685,17.282129854800715,12.63483728577964,11.560225665878372,13.422476795325439,12.673939387803253,14.58583094987089,14.669320419778451,17.32378915587691,12.701480427654722,436.30595111278427,432.0413856035912,420.0342728323967,434.93213688470126,413.5462040040317
X26,1.1470679590705215,1.143261778985174,1.1677122289046205,1.166552361837742,1.0162056729972784,1.0088903476532236,0.9019091722195801,0.837098267753009,0.9079006300528658,1.2777088519304354,1.4147512619691731,1.3847162379014262,1.4478562036088958,1.4058714997385724,1.2971898702329931,1.2478531572843221,1.2311337798314825,1.2320398962172192,1.2548721059198373,1.2062554898017692,1.254785856238633,1.3111016500317936,1.2671472297143778,1.190869151880999,27.39516610580305,27.785570279506523,34.105123588446084,39.30159300544418,37.12477009307871,36.592260630499204,29.03404590665513,28.39660498204063,26.718909884050927,34.3209912659915,1002.4945447634944,1019.8165229539073,978.6579316122064,1007.2377014202193,985.6297032597372
X30,2.387857389747542,1.7354314463648617,1.628447139153239,1.628447139153239,1.5542795934988836,1.8114267778460615,1.9677827884098438,2.011159370134044,2.0353906183486927,2.0017759414465317,4.2571790892514345,5.340988177886378,5.765893129877568,6.676367497059353,6.638836757758865,6.557298103143687,6.163796364253894,5.676877306619406,5.3099396971444275,5.255578984503563,5.38082188742122,4.707513566522275,4.864893535787048,3.461245260042426,96.49178346269558,100.53751919148965,114.9585961017273,110.43747525999055,102.98057582710977,114.8606140421785,142.98218430254397,84.37691920768216,100.67879770000016,111.08926074140757,3297.7930723399236,3329.1593469146346,3244.301420801366,3344.3985757422524,3197.755099868319
X31,0.26533586485016286,0.33316147396418194,0.3522112455685371,0.3517713897315011,0.3547743683077127,0.4817895145830696,0.501121151506593,0.5484815032794642,0.553724351225839,0.5575880065509415,0.5564179502237597,0.5550555693944009,0.5433223212743064,0.537686901068933,0.552656900945242,0.5584486827011053,0.5500081845769537,0.5371438622574843,0.5241604375634082,0.5239260523440842,0.5104237930713379,0.50171639755643,0.4894128409417199,0.3386155698068062,11.660392492300335,11.816869119983929,11.7172974430362,11.710727556207011,11.444587774045065,11.460833801801968,11.726735365361794,11.493909183340646,11.803789122926332,11.634431207262743,356.42656950703343,355.80038878557144,344.979580073426,356.79183597163603,344.1774317629863
X32,0.2707781644597379,0.23601201874220795,0.21135871638297127,0.21135871638297127,0.22678276646404844,0.4879669217111911,0.49420313672061705,0.5137071052566565,0.5344653628504863,0.5512656847555604,0.5532355795223972,0.5755238136140499,0.5336350600705404,0.5209115850612897,0.5293454712239364,0.5307801448275502,0.5244212200435975,0.5221253662499807,0.5206746633306839,0.5158197005937132,0.5081623799512572,0.5240602402595199,0.5033501805067468,0.3005125861992619,10.70898651632552,11.546789562973448,11.464623321975317,11.426835587089695,11.517305049100218,11.507311647695543,11.656805866148574,10.693649889904416,11.540345188026668,11.461854460679508,353.4520737288873,354.15978076264554,342.13885857517556,354.089348782556,342.7654187145933
X35,0.0060018472987556516,0.0060018472987556516,0.0060018472987556516,0.0060018472987556516,0.0060018472987556516,0.0060018472987556516,0.0060018472987556516,0.0060018472987556516,0.0060018472987556516,0.0060018472987556516,0.0060018472987556516,0.0060018472987556516,0.0060018472987556516,0.0060018472987556516,0.0060018472987556516,0.0060018472987556516,0.0060018472987556516,0.0060018472987556516,0.0060018472987556516,0.0060018472987556516,0.0060018472987556516,0.0060018472987556516,0.0060018472987556516,0.0060018472987556516,0.14400226159420146,0.14400226159420146,0.14400226159420146,0.14400226159420146,0.14400226159420146,0.14400226159420146,0.14400226159420146,0.14400226159420146,0.14400226159420146,0.14400226159420146,4.464070109420279,4.464070109420279,4.320067847826076,4.464070109420279,4.320067847826076
X37,6.48096488150445,5.999789353533139,4.933451797811738,3.1213745591125557,2.794742175979668,2.8883300967232035,2.873906547841674,2.887310259765458,2.826743952773211,2.8405468634491555,2.7031436956828125,2.8228593777178332,2.693598898100329,2.7746698025837966,3.0007940964099618,3.052194514920326,5.664933561906203,7.884041968656266,7.87287102348486,7.847428985458688,7.9198597591900395,8.049629578953487,8.517799459683296,8.188659207923102,122.93051444209395,112.33441923433568,110.08140886707668,109.80155473005243,117.65686261478119,112.87201473992351,121.94717120077073,125.03345953391897,112.29221225608438,110.1335896640256,3597.2532767763832,3589.757739030545,3501.0196625854983,3584.945368249284,3471.1700196343463
X41,2.322508543271577,2.212434552642715,2.205503933741768,2.165025546884006,2.207456922305254,1.826578479883699,1.3304449303350254,1.1224095299888697,1.2383394140465673,1.5102086338433267,1.629546649261957,1.7056727928423625,1.6990442681117466,1.9024678424575305,1.7671354509644692,1.7440971538181178,1.7735607936507756,1.8007561133398478,1.806119871424305,1.782399226284976,1.8102177076666806,1.8388765930597244,1.89245804295894,1.9569944990153694,36.37289899885453,40.60556351286328,53.7461552917336,45.42735603210751,46.22025694520661,49.0419613093008,45.20852856556965,36.95976661482045,41.68786493425365,19.21229229392386,1330.5039465641298,1335.4478067851908,1291.4990978253536,1332.910814479277,1288.4492465747717
X42,0.5735634707378577,0.5414754122857568,0.39971980129356643,0.32123888480288926,0.31221369524501363,0.1767638328994296,0.2640036624069018,0.24635718687612476,0.1956341923934667,0.25894876857789706,0.26250435701324387,0.18145827826525587,0.2087183847821701,0.6003754416393063,1.1944516018844171,1.254677214900388,1.3425982307235302,1.3005087517772256,1.164415536416583,1.1637414914308302,1.0180299995525137,0.997577183559486,1.065501495803134,1.0515742192700896,28.391786834664792,22.756098864187287,19.902619770570876,15.503578230221121,20.691682786860408,25.284978956661963,29.623301252502642,29.494742785162885,23.72994100295007,18.701639472104944,823.894474838642,820.9893598988781,798.5380752927313,814.1713356378109,788.75905987792
X43,0.32234820344861503,0.32234820344861503,0.323688226108254,0.3239003791685373,0.323506741318479,0.3200438227889936,0.32110493606699925,0.3490299979026199,0.408972573469973,0.40901466338244824,0.40157399532616705,0.33898651255154855,0.33962726608593563,0.3364606296605177,0.3320502744897076,0.3322567275295728,0.3322567275295728,0.3317772639918837,0.33751924619879314,0.33642237938131503,0.28201856428341415,0.2828199041081916,0.33054290855230883,0.33054290855230883,7.97843382331569,19.151006359087987,20.369203757849405,17.51048024725015,19.31316422074963,18.243929690425766,16.811602406141027,7.798557040163215,18.439967727482543,19.738145339553387,522.4323213070068,530.092887200653,499.24538864934203,531.3195221131766,512.6934026987253
X44,0.22924541654563932,0.22924541654563932,0.25191608559555795,0.2518137521598494,0.2393975077416687,0.2099084560960613,0.3870374425551666,0.4578065033819672,0.9448727595696327,0.8736959111611357,0.7009206193007673,0.5750333285689797,0.4726001223172429,0.5006095021965273,0.2886781624947085,0.16968236886271224,0.14235590964640168,0.0313725737186122,0.38599439220544157,0.6274957781791123,0.29290920046636726,0.26579677674170904,0.272520214549466,0.2336214264968352,6.38779408610343,32.54305950450094,93.64193705720835,25.462270944792017,69.82991911665916,37.41273480705045,27.035963344344943,5.290205263233228,25.652989926248257,87.53559343298805,1263.1683193219878,1246.899541160317,1170.0895303332613,1284.0407955656456,1219.6176964153947
X47,0.023691631731615155,0.02368808957714172,0.018760339326959564,0.018760339326959564,0.02368808957714172,0.02679406440804139,0.054916294097315146,0.055875898884474764,0.061825979056737666,0.11924203373633963,0.2163239268856385,0.09298727648147687,0.08618277349168726,0.08185435601553945,0.08784562808226595,0.10455461190725251,0.09922256586267447,0.11607628828610288,0.443530123223242,0.2894532191681266,0.2505814641175759,0.22950164373495574,0.22473636291437524,0.21380923839247779,4.4123090224186425,4.145299554976361,4.170173035750944,4.081956432093326,3.222237706421223,3.0935605831265374,4.419365153621752,4.412512188527225,4.145378704536448,4.170431686460223,127.9388383431123,124.70865492553057,122.14111817943851,126.26930299030685,117.13359187804205
X50,6.704344709261803,5.747778067097823,4.707331458855165,4.265092361794108,3.6506298633816017,3.4461580106076948,3.1571668491040032,3.0071390695716698,2.7706609642464546,2.847348942155141,3.0750657570521263,2.9064267302389117,3.2063223910843943,3.442942842380095,4.05022258700771,5.691625793677227,8.7165620297692,9.182381756839211,9.67534571695885,9.825932248565875,9.37136792792131,9.753836682783358,9.512118985843609,9.23902108789461,175.94621460087623,115.73363206401652,117.83046656790991,119.58564228654909,119.3773915327229,118.50615797422603,170.68873443252687,173.38402928292894,113.76894890364542,111.38560280808271,4361.41676507541,4356.28608517635,4318.032130930806,4389.655903863207,4187.099930100734
X51,17.184907452402264,16.395343647248676,15.244033460481436,14.277569089966299,12.39764365449963,9.477311535894767,7.954952594933232,7.641563116081093,7.672834294018264,8.270682851774405,8.935346326080197,9.345067575208976,10.561578022320525,12.475609940656604,15.234185206915885,16.37582932238767,17.76607344189382,18.557828227999277,18.797163597862593,18.684260547463737,18.34004835237682,17.841747661313953,17.066621818283195,16.115748194399984,347.0482424680653,275.53180333693564,275.2578410208142,270.15083259411676,269.00165049001595,285.5141012161758,355.00517788853637,333.95786947381777,262.8862796268106,274.49588971300545,9228.982277898356,9278.34000358493,9144.091254570452,9269.18480005729,8949.02737902213
X55,9.861174546576184,1.522293856259569,1.5220353338591759,1.506196458238795,1.5221595799109573,1.6265187701498784,1.6929131568351221,1.7509432067370698,5.715281305013064,19.211039294842436,19.08982659951135,19.010455005985953,18.647229285925643,18.695399382941325,19.148297918736812,19.18208505413583,19.221747742105507,19.268441437730036,19.328801273129336,19.105548579421345,18.83764269134467,18.769425844617537,18.686687089305646,18.71452354653575,306.1857383522324,296.53908124493654,311.7032821719523,287.7226033327622,301.6788429574465,312.28156939623125,314.12711019127795,311.4357218052039,305.4898111018556,312.535116255531,9592.492441712713,9595.12239071588,9300.167215298954,9567.591889664282,9294.734745703658
