meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
X5,6.117882246557441,6.005935526869802,5.955820905679863,5.948138399882957,5.936425913857448,5.787974087634653,5.824623671311951,6.057073123413172,6.047436368313782,6.132033238339757,6.098101773589988,6.1545309259299215,6.133918257462529,6.112978861775911,6.145721687779103,6.203156760768868,6.282377723654762,6.370438265521414,6.313027923240181,6.376194547408701,6.348988027244747,6.349040403439096,6.291329996642857,6.1596534175288165,147.90539822039204,144.37238038069702,146.1014795855982,144.7028783741879,145.436391328498,146.26727530769094,145.1655332706,146.44018782391453,143.22745187413042,143.0137560014197,4551.4533994058875,4549.168813720847,4403.636197481605,4549.5028718529475,4398.371662196591
X7,1.4766350840575466,1.4839847647639512,1.4832099260007552,1.4839089977297186,1.4798824306193945,1.4710035071225391,1.3228659944537475,2.0565327952711323,2.5917091725458565,2.5221494525373096,2.5099382009691062,2.6036831695035305,2.694263307807141,2.5673052750482626,2.5545830177887527,2.522697763751054,2.503520009577157,2.4893223555971957,2.3832118992887388,1.448889568574686,1.1892219688802517,1.1685947197916464,1.1557371515205515,1.1615904384861953,48.87867876996779,36.325191924495314,33.42898672646697,32.430126741571314,37.97062618971394,43.43872167709334,48.03499668390458,48.64900866369534,37.07518359017002,34.31855781272634,1258.963646931005,1252.2495972455151,1241.2265072543144,1244.0089584645518,1215.6664018938347
X10,2.5755630858425125,2.5746435149117506,2.573027590903508,2.5725692815282404,2.5670668152291745,2.548464681886514,2.4661052942727975,4.887181891006939,6.8302784283539495,6.449170996191382,6.473065898953616,6.701613357461287,7.4477145360984185,7.599231564491406,7.280240716553893,6.980231735908047,6.417277304572085,6.101170516589157,6.338279000991227,4.2315665779237825,2.73359095393832,2.538180828181993,2.5481504494154574,2.547530718214392,118.03118659274742,50.287870273538616,72.41653138983159,66.02725112986347,63.89783820438442,104.615721853013,117.99327284065274,120.62207349857887,45.91702027548166,64.56366458033254,2582.437124687712,2560.168142941499,2596.6330314768843,2528.453364882795,2497.92760532335
X16,3.443635057716887,3.4420608146535328,3.419402299808656,3.416320921701753,3.426354346473387,3.4631637164455906,3.5734658908679284,3.803140704857654,4.180800190729109,4.720698345140034,5.393305298928018,5.882551740530937,7.088580959087966,7.038604852745175,6.168826070097664,6.225926336042173,6.033692357973482,5.937539780073099,6.12557205917142,5.850390214330629,5.659789278590649,4.768069463631601,3.582857557852846,3.422202476289123,111.71646192201379,97.28152467796026,98.14038772124563,93.67678870492364,95.97204792836763,106.22663950018504,111.94651173317507,112.34890387764652,99.06979333098383,95.61342622292338,3265.130514788025,3254.959657559013,3186.9245387526753,3243.323572374834,3155.3378451866915
X18,2.5503295609250127,2.550391579693814,2.5511075789011226,2.5523466068201905,2.5556546545941536,2.5642811560502032,2.7441972381921778,2.6833311348263695,2.647843689321891,2.6384988669906715,2.6364464446897786,2.6357971878115025,2.6367658269248193,2.636640138862945,2.6374154175597955,2.637151262074504,2.635730633965818,2.627508385422194,2.5150509763269486,2.5108054880140065,2.5155334719267737,2.5210858780053185,2.52148722902946,2.5216198054032146,62.20722760568053,59.83340631436111,59.85132024890221,59.94783751241205,60.10840153098708,62.357307210543986,62.53868626573719,62.58776564477499,60.18040723645006,60.44450015662349,1886.5733570291534,1886.115188865782,1829.567917191974,1883.7526834753749,1826.0525908912778
X20,0.2907610704925998,0.2907610704925998,0.29273283325893057,0.2925177839350557,0.28895892489441755,0.28618925009839485,0.2785727707867127,0.2833055704511622,0.2814274089377578,0.29383170710965245,0.3329273004107659,0.42362329992414927,0.5064968613931725,0.49049320246006173,0.38742511105537886,0.3595452474923013,0.33754122056146807,0.38909609467805795,0.6072432210927184,0.6772636208444552,0.6833177541082854,0.6447584864966082,0.5254393277942118,0.5253211542681677,13.9407488611243,16.84375434428578,12.68611736551717,11.700419750745159,13.566513948772469,12.359730907574036,13.86204399085458,13.94582919233161,16.848926554436325,12.700738124084019,428.9173326055659,423.8933436958778,410.09489096142534,427.0066068130572,405.0556973147602
X26,1.1886315134461132,1.1822136077731722,1.1846451972059813,1.1847270170465651,1.122934424733233,1.162653369120878,0.9980929329425561,0.9616928164676082,1.0582327012815667,1.3249495486438798,1.384123667914467,1.3249640194574517,1.2744966274501666,1.2636025097045884,1.2035989751772456,1.1480194217532929,1.1501812370936553,1.1485104162277655,1.191871180884808,1.208788576563992,1.2426600290888035,1.2600964205572314,1.27959357493078,1.1780961844398998,28.479780129660895,27.36065189119595,34.386771138897835,38.9733750188738,37.105044887931705,36.3049592759294,29.784054835777034,29.310178308271247,26.434734114604694,34.390289904436614,1005.8546177901138,1021.8996106233118,983.4372538507887,1011.7987972942229,988.0360994652569
X30,2.152096038727718,1.5340850895946683,1.2399967861847931,1.2345212586199708,1.2208168068694412,1.3417557968552656,1.3697476346307407,1.3749538989668249,1.42216955088816,1.5650359773080527,4.367191718359666,5.495816819419726,6.285959508348231,6.73391867268388,6.729793465813592,6.594346171171341,6.392479313187084,6.060659428741639,5.60495597972727,5.530541517532475,5.61600899043419,5.277274834477753,5.21023388225405,3.916135960512051,97.9625763172618,97.38624488524368,114.94028335236432,111.46514759316027,102.38522420621571,116.72139196864056,146.5401360392534,87.18032612442072,100.4182162976562,110.4565356964404,3320.284665614972,3349.793871084901,3270.2421436053605,3370.951856462104,3217.8348809255695
X31,0.2715629683370756,0.329552655731173,0.34839751116459217,0.3494331996155202,0.3518255735689012,0.4810278902509275,0.4991344048377043,0.5325500330150913,0.5374307942295431,0.5449923509830241,0.5523397323221684,0.5512578625238362,0.5450352080924531,0.5451881470254354,0.5542530813944897,0.559286229128459,0.5548546471292215,0.540938547872568,0.5324588333356388,0.5208113880616435,0.5115419107383667,0.49974823069320484,0.49406142710970447,0.3467532739708813,11.736801461555157,11.867663312811258,11.766941860413533,11.711254025509541,11.441620200146557,11.479225680323733,11.754373131406695,11.60217810422265,11.83947802608212,11.68625325445188,357.7011351978554,357.0204927766342,346.206374247241,357.9769650112313,345.3315665079892
X32,0.2468028885526498,0.21377841017116167,0.18877763751139687,0.18877763751139687,0.2037589905047808,0.48901401482774154,0.49024632219368036,0.5053946278822239,0.5183808759227795,0.55129927493704,0.5567784598893626,0.5753225925039847,0.5498465921446836,0.5401582185620072,0.5433435596711411,0.5404386764421674,0.5322300233485597,0.5325157448558641,0.5321066021983181,0.5242155903466221,0.5195823690226715,0.5242602641224404,0.5066561971197793,0.29023754710674926,10.665665889871475,11.562506237173196,11.489147116718089,11.458204002624598,11.542850457052499,11.542307459542556,11.593086202799617,10.673210979778943,11.581494370451965,11.51933290516869,354.0540802780556,354.6455901495024,342.6447676352624,354.5832460829182,343.24333985435675
